ImgID,Data_Logger,Name_Title,Creator,Publication_place,Publisher,Date_of_Publication,Decade,Country,Description,ProvID,Form_of_copy,Research_Trip,Material,Copyright_Owner,Copyright_Status,File_name,Picture_Format,Compression_type,Scan_Resolution,Colour_Space,BIT_Depth,cnts_abundance,cnts_agriculture,cnts_army,cnts_artisan_crafts,cnts_barbarism,cnts_border,cnts_civilization,cnts_classical_themes,cnts_climate,cnts_colonial_era,cnts_conquest,cnts_desert,cnts_empire,cnts_exhibitions,cnts_expeditions,cnts_fauna_and_flora,cnts_festivals,cnts_fossils,cnts_frontier,cnts_gendered_allegories,cnts_heroes,cnts_immigration,cnts_independence_era,cnts_industry,cnts_infrastructure,cnts_material_culture,cnts_mestizaje,cnts_navy,cnts_parks,cnts_popular_culture,cnts_prehistory,cnts_race,cnts_religion,cnts_rural,cnts_science,cnts_slavery,cnts_tropics,cnts_urban,cnts_warfare,cnts_work,dsc_anthropology,dsc_economy,dsc_education,dsc_fine_arts,dsc_folklore,dsc_geography,dsc_history,dsc_landscape,dsc_literature,dsc_medicine,dsc_natural_history,dsc_orientalism_exoticism,dsc_philology,dsc_progress,dsc_social_question,kycpt_body,kycpt_heritage,kycpt_monument,kycpt_nature,kycpt_relic,kycpt_space,kycpt_the_other,mad_architecture,mad_cartography,mad_exhibitions,mad_museums,mad_painting,mad_photography,mad_sculpture,mad_writing,cnts_indians,institution,cnts_arts,cnts_republic,dsc_other,kycpt_origin,mad_collecting,cnts_commodity,cnts_health_disease,cnts_leisure
1014,PA Schell,Catálogo Oficial. Esposicion Nacional de Agricultura inaugurada solemnemente en Santiago el 5 mayo de 1869,,Valparaíso,Imprenta del Mercurio,1869,1860s,Chile,"Entry # 368 from the guide book for the 1869 Agricultural Exhibition,  Locomotive.",50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2A0030,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
1015,PA Schell,Catálogo Oficial. Esposicion Nacional de Agricultura inaugurada solemnemente en Santiago el 5 mayo de 1869,,Valparaíso,Imprenta del Mercurio,1869,1860s,Chile,"Entry # 383 from the guide book for the 1869 Agricultural Exhibition,  Clothing press.",50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2A0041,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1741,JS Fraser,**La corrida de la sortija,"Della Valle, Angel",Buenos Aires,,1893,1890s,Argentina,"Oil on canvas 1893.  Illustration from Guiomar de Urgell (ed.),  Angel Della Valle,  Buenos Aires:  Fundación para la Investigación del Arte Argentino, 1990.  Painting by Angel Della Valle, catalogue number 100.",30.0,colour slide,JA IB2000,book illustration,"Iberoamerikanisches Institut,","UK, Birkbeck",IB14-30,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
1017,PA Schell,Catálogo Oficial. Esposicion Nacional de Agricultura inaugurada solemnemente en Santiago el 5 mayo de 1869,,Valparaíso,Imprenta del Mercurio,1869,1860s,Chile,"Entry # 519 from the guide book for the 1869 Agricultural Exhibition,  Section of iron with markings that signify, 'made in England',",50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2A0050,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
1018,PA Schell,Catálogo de la Esposición Anual de la Sociedad Nacional de Agricultura noviembre de 1886,,Santiago de Chile,Imprenta Cervantes,1886,1880s,Chile,Title page of the catalogue for the Chilean Annual Agricultural Exhibition of 1886.,50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2D0014,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1019,PA Schell,Catálogo de la Esposicion de Jardinería y Horticultura 28 de noviembre 1886,,Santiago de Chile,Imprenta Cervantes,1886,1880s,Chile,Cover of the catalogue for the Chilean Gardening and Horticultural Exhibition of 1886.,50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2D0029,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1021,PA Schell,Esposición Internacional Memoria presentada Al Supremo Gobierno por el Presidente del Directivo 1874,,Santiago de Chile,Imprenta Nacional,1874,1870s,Chile,Title page of the report on the 1875 International Exhibition.,50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2D0043,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,-1,0,0,0,0,0,0,0
1022,PA Schell,Bases de un Reglamento de Jurados para la Esposición Internacional de Chile en 1875,,Santiago de Chile,Imprenta Agrícola de E. Ahrens i Ca.,1875,1870s,Chile,Title page of the regulations for the 1875 International Exhibition.,50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2D0056,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,-1,0,0,0,0,0,0,0
1023,PA Schell,Esposición Internacional de 1875 Premios Acordados i Premios Propuestos por las Distintas Secciones de la Esposición,,Santiago de Chile,Imprenta Agrícola de E. Ahrens i Ca.,1875,1870s,Chile,Title page of the regulations for the 1875 international exhibition.,50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2D0064,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,-1,0,0,0,0,0,0,0
1024,PA Schell,Chile en la Esposición Universal de Paris en 1867. Catálogo de los objetos remitidos por la Comision nombrada con este fin,,Santiago de Chile,Imprenta Nacional,1868,1860s,Chile,Title page of the catalogue listing objects exhibited in the 1867 Paris Universal Exhibition.,50.0,digital image,PAS 11-99,book,Museo Benjamín Vicuña Mackenna,"UK, Birkbeck",2D0075,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,-1,0,0,0,0,0,0,0
1025,PA Schell,"Apuntes de la Zoologia de la Hacienda de Cauquenes, provincia de Colchagua por Edwyn C. Reed, ex-ayudante del Museo Nacional","Reed, Edywn C.",Santiago de Chile,Imprenta Nacional,1877,1870s,Chile,Cover page of a zoological publication authored by one of the National Museum{s employees.,51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0039,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,academic,0,0,0,0,-1,0,0,0
1026,PA Schell,Descripcion de los Idolos Peruanos del Museo Nacional de Santiago. Sobre la Opuntia Segethi por Don Rodulfo Amando Philippi,"Philippi, Rodolfo Amando",Santiago de Chile,Imprenta Nacional,1879,1870s,Chile,Title page.,51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0055,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,-1,-1,academic,0,0,0,0,-1,0,0,0
1027,PA Schell,Descripcion de los Idolos Peruanos del Museo Nacional de Santiago. Sobre la Opuntia Segethi por Don Rodulfo Amado Philippi,"Philippi, Rodolfo Amando",Santiago de Chile,Imprenta Nacional,1879,1870s,Chile,"Colour illustrations accompanying article. The figure on the far left is from Huarmey, while the brown figure in the yellow necklace is from Cuzco. The rest of the figures are not labelled. Each plate is labelled 'Lith. Anst. v. Aug. Kürth, Leipzig'",51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0070,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,academic,0,0,0,0,0,0,0,0
1028,PA Schell,Descripcion de los Idolos Peruanos del Museo Nacional de Santiago. Sobre la Opuntia Segethi por Don Rodulfo Amado Philippi,"Philippi, Rodolfo Amando",Santiago de Chile,Imprenta Nacional,1879,1870s,Chile,"Colour illustration accompanying article. Each plate is labelled 'Lith. Anst. v. Aug. Kürth, Leipzig'",51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0071,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,academic,0,0,0,0,0,0,0,0
1029,PA Schell,Descripcion de los Idolos Peruanos del Museo Nacional de Santiago. Sobre la Opuntia Segethi por Don Rodulfo Amado Philippi,"Philippi, Rodolfo Amando",Santiago de Chile,Imprenta Nacional,1879,1870s,Chile,"Colour illustrations accompanying article. Each plate is labelled 'Lith. Anst. v. Aug. Kürth, Leipzig'",51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0072,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,academic,0,0,0,0,0,0,0,0
1030,PA Schell,Descripcion de los Idolos Peruanos del Museo Nacional de Santiago. Sobre la Opuntia Segethi por Don Rodulfo Amado Philippi,"Philippi, Rodolfo Amando",Santiago de Chile,Imprenta Nacional,1879,1870s,Chile,"Colour illustrations accompanying article. Each plate is labelled 'Lith. Anst. v. Aug. Kürth, Leipzig'",51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0073,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,academic,0,0,0,0,0,0,0,0
1031,PA Schell,Descripcion de los Idolos Peruanos del Museo Nacional de Santiago. Sobre la Opuntia Segethi por Don Rodulfo Amado Philippi,"Philippi, Rodolfo Amando",Santiago de Chile,Imprenta Nacional,1879,1870s,Chile,"Colour illustrations accompanying article. Each plate is labelled 'Lith. Anst. v. Aug. Kürth, Leipzig'",51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0074,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,academic,0,0,0,0,0,0,0,0
1032,PA Schell,Descripcion de los Idolos Peruanos del Museo Nacional de Santiago. Sobre la Opuntia Segethi por Don Rodulfo Amado Philippi,"Philippi, Rodolfo Amando",Santiago de Chile,Imprenta Nacional,1879,1870s,Chile,"Colour illustrations accompanying article. Each plate is labelled 'Lith. Anst. v. Aug. Kürth, Leipzig'",51.0,digital image,PAS 11-99,pamphlet,"UK, Birkbeck",unknown,2E0075,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,academic,0,0,0,0,0,0,0,0
1033,PA Schell,Catálogo de la Esposición Nacional de Noviembre de 1888 en Santiago,,Santiago de Chile,Imprenta Cervantes,1888,1880s,Chile,Cover of the catalogue for Chilean National Exhibition of 1888.,51.0,digital image,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",2E0076,jpg,progressive,3.0,RGB,72.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,-1,0,0,0,0,0,0,0
1035,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Cover of the map. Description continues, 'A venta en la Libreria ""C. Tornero i Ca."" de Tornero i Torres",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0031,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1036,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Letter pasted into the map. From A. Bertrand, published in _Las Ultimas Noticias de el Mercurio_ noting that the map's borders with Bolivia are not official and that the map upon which this one was based was not in wide circulation, hence the novelty of the current map.",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0032,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,academic,0,0,0,0,0,0,0,0
1037,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Map of northern Chile and section of Bolivia. Provinces of Tarapaca, Antofagasta and Atacama.",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0033,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1038,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Note pasted to bottom of map saying that the map was drawn in 1903 and that since then new negotiations had occured with Bolivia, so that the border was not the official border. ",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0034,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1039,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Provinces of Antofagasta, Atacama and Coquimbo.",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0035,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1040,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Map including provinces of Osorno, Valdivia, Llanquihue and Chiloé.",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0036,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1041,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Map of southern Chile, including sections of Argentina.",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0037,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1042,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,"Map of Magallanes, including Tierra del Fuego in insert.",37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0038,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1043,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,Close-up of map title.,37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0039,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1044,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,Close-up on Magallanes map.,37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0040,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1045,PA Schell,"Nuevo Mapa de Chile construido segun los datos oficiales más recientes por Nicanos Boloña revisado i correjido por el Señor Alejandro Bertrand, Jefe","Boloña, Nicanor and Bertrand, Alejandro",Santiago de Chile,"Publicado por Cárlos Tornero para la obra ""Chile""",1904,1900s,Chile,Close-up on Tierra del Fuego.,37.0,digital image,PAS 11-99,map,Sociedad Chilena de Historia y,"UK, Birkbeck",2G0041,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
1046,PA Schell,Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rodulfo Amando Philippi ... Publicado bajo los a,"Philippi, Rodolfo Amando",Halle en Sajohia,E. Anton,1860,1860s,Chile,Title page,44.0,colour slide,PAS 4-00,book,Museo Nacional de Historia Nat,"UK, Birkbeck",2G0042,jpg,progressive,3.0,RGB,300.0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,academic,0,0,0,0,-1,0,0,0
1047,PA Schell,Catálogo de los Vertebrados Vivientes Conservados en el Museo Nacional de Chile Clase de los Mamíferos,"Quijada B., Bernardino",Santiago de Chile,Imprenta Barcelona,1910,1900s,Chile,Title page of a catalogue of specimens of living vertebrate mammals at Santiago de Chile's National Museum,44.0,digital image,PAS 11-99,book,Museo Nacional de Historia Nat,"UK, Birkbeck",2G0046,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,academic,0,0,0,0,-1,0,0,0
1048,PA Schell,Antropolojia Americana,,Santiago de Chile,,1872,1870s,Chile,"Illustration of shrunken heads, taken from the 'Anales de la Universidad', March 1872 Tomo XLI.",44.0,digital image,PAS 11-99,book,Museo Nacional de Historia Nat,"UK, Birkbeck",2G0047,jpg,progressive,3.0,RGB,72.0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,-1,academic,0,0,0,0,-1,0,0,0
1049,PA Schell,Plano topográfico i jeolojico de la Provincia de Aconcagua Levantado por A. Pissis. Mandado Publicar por orden de S.E. el Presidente de la República,"Pissis, Amadeo",,,1859,1850s,Chile,"Top section of map, including details of publication.",47.0,digital image,PAS 11-99,"map, Mapoteca #755","Archivo Nacional, Santiago de","UK, Birkbeck",2G0053,jpg,progressive,3.0,RGB,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
